"","ttm","logm","quote_date","expiry","m","name","w","call","put","iv"
"439",0.42,-0.5108,2019-01-01,2019-06-02,0.600015374456569,"Data",0.0470167520787905,NA,NA,0.335903525576642
"440",0.42,-0.5108,2019-01-01,2019-06-02,0.600015374456569,"Prior",0.02745152823627,NA,NA,0.256667873905653
"441",0.42,-0.5108,2019-01-01,2019-06-02,0.600015374456569,"Prior x NN Model",0.046816099435091,NA,NA,0.335185994146779
"442",0.42,-0.2231,2019-01-01,2019-06-02,0.800034841810066,"Data",0.0210736671562549,NA,NA,0.224883870819104
"443",0.42,-0.2231,2019-01-01,2019-06-02,0.800034841810066,"Prior",0.0131664564833045,NA,NA,0.177755359419925
"444",0.42,-0.2231,2019-01-01,2019-06-02,0.800034841810066,"Prior x NN Model",0.021399887278676,NA,NA,0.226617786193275
"445",0.42,-0.1054,2019-01-01,2019-06-02,0.89996446479359,"Data",0.0110878129615053,NA,NA,0.163121495879051
"446",0.42,-0.1054,2019-01-01,2019-06-02,0.89996446479359,"Prior",0.00740288197994232,NA,NA,0.133287266879551
"447",0.42,-0.1054,2019-01-01,2019-06-02,0.89996446479359,"Prior x NN Model",0.0109603721648455,NA,NA,0.162181345944937
"448",0.42,-0.0513,2019-01-01,2019-06-02,0.949993629689531,"Data",0.00667755150559146,NA,NA,0.126589263470839
"449",0.42,-0.0513,2019-01-01,2019-06-02,0.949993629689531,"Prior",0.0048675131984055,NA,NA,0.108079124665211
"450",0.42,-0.0513,2019-01-01,2019-06-02,0.949993629689531,"Prior x NN Model",0.00660660164430737,NA,NA,0.125914953759636
"451",0.42,-0.0253,2019-01-01,2019-06-02,0.975017362939282,"Data",0.00468018029785203,NA,NA,0.105978932774913
"452",0.42,-0.0253,2019-01-01,2019-06-02,0.975017362939282,"Prior",0.00376647431403399,NA,NA,0.0950726840289138
"453",0.42,-0.0253,2019-01-01,2019-06-02,0.975017362939282,"Prior x NN Model",0.00467816647142172,NA,NA,0.105956129578711
"454",0.42,0,2019-01-01,2019-06-02,1,"Data",0.00294217863183181,NA,NA,0.0840277565051411
"455",0.42,0,2019-01-01,2019-06-02,1,"Prior",0.00294227479025722,NA,NA,0.0840291296220978
"456",0.42,0,2019-01-01,2019-06-02,1,"Prior x NN Model",0.00289642531424761,NA,NA,0.0833718458774871
"457",0.42,0.0247,2019-01-01,2019-06-02,1.02500757212284,"Data",0.00199200495797132,NA,NA,0.0691406498723724
"458",0.42,0.0247,2019-01-01,2019-06-02,1.02500757212284,"Prior",0.00265077315270901,NA,NA,0.0797580507457957
"459",0.42,0.0247,2019-01-01,2019-06-02,1.02500757212284,"Prior x NN Model",0.00205016415566206,NA,NA,0.0701427143298508
"460",0.42,0.0488,2019-01-01,2019-06-02,1.05001032767289,"Data",0.00226883504563112,NA,NA,0.0737886747952045
"461",0.42,0.0488,2019-01-01,2019-06-02,1.05001032767289,"Prior",0.00285711837932467,NA,NA,0.0828042003012662
"462",0.42,0.0488,2019-01-01,2019-06-02,1.05001032767289,"Prior x NN Model",0.0022804222535342,NA,NA,0.0739768585601868
"463",0.42,0.0953,2019-01-01,2019-06-02,1.09998880227224,"Data",0.00360285268188017,NA,NA,0.0929847016671715
"464",0.42,0.0953,2019-01-01,2019-06-02,1.09998880227224,"Prior",0.00377999106422067,NA,NA,0.0952431249692139
"465",0.42,0.0953,2019-01-01,2019-06-02,1.09998880227224,"Prior x NN Model",0.00358576700091362,NA,NA,0.092763960620499
"466",0.42,0.1823,2019-01-01,2019-06-02,1.19997413212607,"Data",0.00651774207764829,NA,NA,0.125065301662697
"467",0.42,0.1823,2019-01-01,2019-06-02,1.19997413212607,"Prior",0.00589457806199789,NA,NA,0.118936351383168
"468",0.42,0.1823,2019-01-01,2019-06-02,1.19997413212607,"Prior x NN Model",0.00652357609942555,NA,NA,0.125121262030897
"469",0.42,0.2624,2019-01-01,2019-06-02,1.30004645702234,"Data",0.00913251596510977,NA,NA,0.148041497606118
"470",0.42,0.2624,2019-01-01,2019-06-02,1.30004645702234,"Prior",0.00792878679931164,NA,NA,0.137940444080258
"471",0.42,0.2624,2019-01-01,2019-06-02,1.30004645702234,"Prior x NN Model",0.00912850815802813,NA,NA,0.148009010015958
"472",0.42,0.4055,2019-01-01,2019-06-02,1.50005233875085,"Data",0.0132401738384528,NA,NA,0.178252279935664
"473",0.42,0.4055,2019-01-01,2019-06-02,1.50005233875085,"Prior",0.011610297486186,NA,NA,0.166920594798991
"474",0.42,0.4055,2019-01-01,2019-06-02,1.50005233875085,"Prior x NN Model",0.0134612722322345,NA,NA,0.179734440216233
"475",0.42,0.5596,2019-01-01,2019-06-02,1.74997237133111,"Data",0.0171975601669785,NA,NA,0.203152264898351
"476",0.42,0.5596,2019-01-01,2019-06-02,1.74997237133111,"Prior",0.0155963068827987,NA,NA,0.193463542475929
"477",0.42,0.5596,2019-01-01,2019-06-02,1.74997237133111,"Prior x NN Model",0.0171099174767733,NA,NA,0.202633948544876
"478",0.42,0.6931,2019-01-01,2019-06-02,1.99990564110608,"Data",0.020972063313854,NA,NA,0.224341092177065
"479",0.42,0.6931,2019-01-01,2019-06-02,1.99990564110608,"Prior",0.0190561562776566,NA,NA,0.213848349484043
"480",0.42,0.6931,2019-01-01,2019-06-02,1.99990564110608,"Prior x NN Model",0.0212990920990705,NA,NA,0.226083462330207
"481",0.42,0.9163,2019-01-01,2019-06-02,2.50002317042199,"Data",0.0317386323938396,NA,NA,0.275983014722395
"482",0.42,0.9163,2019-01-01,2019-06-02,2.50002317042199,"Prior",0.0248467549681664,NA,NA,0.244187308696134
"483",0.42,0.9163,2019-01-01,2019-06-02,2.50002317042199,"Prior x NN Model",0.0322199054062366,NA,NA,0.278067594746292
"484",0.42,1.0986,2019-01-01,2019-06-02,2.99996313422219,"Data",0.0446294252922742,NA,NA,0.327264499353741
"485",0.42,1.0986,2019-01-01,2019-06-02,2.99996313422219,"Prior",0.029579097405076,NA,NA,0.266428517692418
"486",0.42,1.0986,2019-01-01,2019-06-02,2.99996313422219,"Prior x NN Model",0.0445050112903118,NA,NA,0.326808021349114
"487",0.5,-1.204,2019-01-01,2019-07-03,0.29999184140872,"Data",0.12980102596311,NA,NA,0.509511581739041
"488",0.5,-1.204,2019-01-01,2019-07-03,0.29999184140872,"Prior",0.0664714872837067,NA,NA,0.364613459114462
"489",0.5,-1.204,2019-01-01,2019-07-03,0.29999184140872,"Prior x NN Model",0.130401402711868,NA,NA,0.510688560106584
"490",0.5,-0.9163,2019-01-01,2019-07-03,0.399996292766842,"Data",0.0977866887500187,NA,NA,0.44223678894913
"491",0.5,-0.9163,2019-01-01,2019-07-03,0.399996292766842,"Prior",0.0511825159192085,NA,NA,0.319945357582224
"492",0.5,-0.9163,2019-01-01,2019-07-03,0.399996292766842,"Prior x NN Model",0.096595361828804,NA,NA,0.439534667185204
"493",0.5,-0.5108,2019-01-01,2019-07-03,0.600015374456569,"Data",0.0532651189209419,NA,NA,0.326389702413976
"494",0.5,-0.5108,2019-01-01,2019-07-03,0.600015374456569,"Prior",0.029651116579771,NA,NA,0.243520498438103
"495",0.5,-0.5108,2019-01-01,2019-07-03,0.600015374456569,"Prior x NN Model",0.0532912388443947,NA,NA,0.326469719405628
"496",0.5,-0.2231,2019-01-01,2019-07-03,0.800034841810066,"Data",0.0236950587443112,NA,NA,0.217692713448619
"497",0.5,-0.2231,2019-01-01,2019-07-03,0.800034841810066,"Prior",0.0144383478909731,NA,NA,0.16993144435903
"498",0.5,-0.2231,2019-01-01,2019-07-03,0.800034841810066,"Prior x NN Model",0.0240925308316946,NA,NA,0.219510960235222
"499",0.5,-0.1054,2019-01-01,2019-07-03,0.89996446479359,"Data",0.0126165856165836,NA,NA,0.158849523868242
"500",0.5,-0.1054,2019-01-01,2019-07-03,0.89996446479359,"Prior",0.00832726713269949,NA,NA,0.129052447731141
"501",0.5,-0.1054,2019-01-01,2019-07-03,0.89996446479359,"Prior x NN Model",0.012440818361938,NA,NA,0.157739141381827
"502",0.5,-0.0513,2019-01-01,2019-07-03,0.949993629689531,"Data",0.00777979307881369,NA,NA,0.124738070201632
"503",0.5,-0.0513,2019-01-01,2019-07-03,0.949993629689531,"Prior",0.0056680366396904,NA,NA,0.106470997362572
"504",0.5,-0.0513,2019-01-01,2019-07-03,0.949993629689531,"Prior x NN Model",0.00769237754866481,NA,NA,0.124035297787886
"505",0.5,-0.0253,2019-01-01,2019-07-03,0.975017362939282,"Data",0.00559131935275921,NA,NA,0.105747996224602
"506",0.5,-0.0253,2019-01-01,2019-07-03,0.975017362939282,"Prior",0.00453002844005823,NA,NA,0.0951843310640804
"507",0.5,-0.0253,2019-01-01,2019-07-03,0.975017362939282,"Prior x NN Model",0.00559598160907626,NA,NA,0.105792075403371
"508",0.5,0,2019-01-01,2019-07-03,1,"Data",0.00367761462214677,NA,NA,0.0857626331469221
"509",0.5,0,2019-01-01,2019-07-03,1,"Prior",0.00367761473171413,NA,NA,0.0857626344244873
"510",0.5,0,2019-01-01,2019-07-03,1,"Prior x NN Model",0.00361361494287848,NA,NA,0.0850131159631087
"511",0.5,0.0247,2019-01-01,2019-07-03,1.02500757212284,"Data",0.00252823660998939,NA,NA,0.0711088828486201
"512",0.5,0.0247,2019-01-01,2019-07-03,1.02500757212284,"Prior",0.00331954541616142,NA,NA,0.0814806162981285
"513",0.5,0.0247,2019-01-01,2019-07-03,1.02500757212284,"Prior x NN Model",0.00257194461300969,NA,NA,0.0717209120551278
"514",0.5,0.0488,2019-01-01,2019-07-03,1.05001032767289,"Data",0.00270147489257026,NA,NA,0.0735047602889807
"515",0.5,0.0488,2019-01-01,2019-07-03,1.05001032767289,"Prior",0.0034517771564424,NA,NA,0.0830876303241632
"516",0.5,0.0488,2019-01-01,2019-07-03,1.05001032767289,"Prior x NN Model",0.00273174443282187,NA,NA,0.0739154169686118
"517",0.5,0.0953,2019-01-01,2019-07-03,1.09998880227224,"Data",0.00408984051201531,NA,NA,0.0904415890176119
"518",0.5,0.0953,2019-01-01,2019-07-03,1.09998880227224,"Prior",0.00433704722672701,NA,NA,0.0931348186955556
"519",0.5,0.0953,2019-01-01,2019-07-03,1.09998880227224,"Prior x NN Model",0.00405460270121694,NA,NA,0.090051126602802
"520",0.5,0.1823,2019-01-01,2019-07-03,1.19997413212607,"Data",0.00718537445131224,NA,NA,0.119878058470366
"521",0.5,0.1823,2019-01-01,2019-07-03,1.19997413212607,"Prior",0.00653272215276957,NA,NA,0.114304174488682
"522",0.5,0.1823,2019-01-01,2019-07-03,1.19997413212607,"Prior x NN Model",0.00718143954873085,NA,NA,0.11984522976515
"523",0.5,0.2624,2019-01-01,2019-07-03,1.30004645702234,"Data",0.00995012888475437,NA,NA,0.1410682734335
"524",0.5,0.2624,2019-01-01,2019-07-03,1.30004645702234,"Prior",0.00868262909352779,NA,NA,0.131777305280748
"525",0.5,0.2624,2019-01-01,2019-07-03,1.30004645702234,"Prior x NN Model",0.00992861390113831,NA,NA,0.140915676211969
"526",0.5,0.4055,2019-01-01,2019-07-03,1.50005233875085,"Data",0.0143693642856764,NA,NA,0.169525008690025
"527",0.5,0.4055,2019-01-01,2019-07-03,1.50005233875085,"Prior",0.01259371265769,NA,NA,0.158705467188059
"528",0.5,0.4055,2019-01-01,2019-07-03,1.50005233875085,"Prior x NN Model",0.0145784942433238,NA,NA,0.170754175605306
"529",0.5,0.5596,2019-01-01,2019-07-03,1.74997237133111,"Data",0.0188450002106428,NA,NA,0.194139126456481
"530",0.5,0.5596,2019-01-01,2019-07-03,1.74997237133111,"Prior",0.0168373119086027,NA,NA,0.183506468052779
"531",0.5,0.5596,2019-01-01,2019-07-03,1.74997237133111,"Prior x NN Model",0.0188596062362194,NA,NA,0.194214346721448
"532",0.5,0.6931,2019-01-01,2019-07-03,1.99990564110608,"Data",0.0229523359383238,NA,NA,0.214253755805231
"533",0.5,0.6931,2019-01-01,2019-07-03,1.99990564110608,"Prior",0.0205235090106726,NA,NA,0.202600636774283
"534",0.5,0.6931,2019-01-01,2019-07-03,1.99990564110608,"Prior x NN Model",0.022800724953413,NA,NA,0.213544959919044
"535",0.5,0.9163,2019-01-01,2019-07-03,2.50002317042199,"Data",0.0323142624349981,NA,NA,0.254221409149576
"536",0.5,0.9163,2019-01-01,2019-07-03,2.50002317042199,"Prior",0.0266954228281975,NA,NA,0.231064591957303
"537",0.5,0.9163,2019-01-01,2019-07-03,2.50002317042199,"Prior x NN Model",0.0328909866511822,NA,NA,0.256479966668674
"538",0.5,1.0986,2019-01-01,2019-07-03,2.99996313422219,"Data",0.0446813264702348,NA,NA,0.298935867604524
"539",0.5,1.0986,2019-01-01,2019-07-03,2.99996313422219,"Prior",0.0317405499517918,NA,NA,0.251954559203805
"540",0.5,1.0986,2019-01-01,2019-07-03,2.99996313422219,"Prior x NN Model",0.044824194163084,NA,NA,0.299413407058148
"541",0.58,-1.204,2019-01-01,2019-08-02,0.29999184140872,"Data",0.145459554651696,NA,NA,0.499373093447451
"542",0.58,-1.204,2019-01-01,2019-08-02,0.29999184140872,"Prior",0.070712998509407,NA,NA,0.348179853728562
"543",0.58,-1.204,2019-01-01,2019-08-02,0.29999184140872,"Prior x NN Model",0.149117782711983,NA,NA,0.505613580652397
"544",0.58,-0.9163,2019-01-01,2019-08-02,0.399996292766842,"Data",0.109126817472683,NA,NA,0.432533507168788
"545",0.58,-0.9163,2019-01-01,2019-08-02,0.399996292766842,"Prior",0.0545416958630085,NA,NA,0.305786515752736
"546",0.58,-0.9163,2019-01-01,2019-08-02,0.399996292766842,"Prior x NN Model",0.109093405306339,NA,NA,0.432467286105054
"547",0.58,-0.5108,2019-01-01,2019-08-02,0.600015374456569,"Data",0.0589948307831263,NA,NA,0.318024802560953
"548",0.58,-0.5108,2019-01-01,2019-08-02,0.600015374456569,"Prior",0.0317734703421593,NA,NA,0.233392199916641
"549",0.58,-0.5108,2019-01-01,2019-08-02,0.600015374456569,"Prior x NN Model",0.0591374821960926,NA,NA,0.318409067550091
"550",0.58,-0.2231,2019-01-01,2019-08-02,0.800034841810066,"Data",0.0261786684060302,NA,NA,0.211849668055003
"551",0.58,-0.2231,2019-01-01,2019-08-02,0.800034841810066,"Prior",0.0157066341489553,NA,NA,0.164095085965581
"552",0.58,-0.2231,2019-01-01,2019-08-02,0.800034841810066,"Prior x NN Model",0.0266275890171528,NA,NA,0.213658381590614
"553",0.58,-0.1054,2019-01-01,2019-08-02,0.89996446479359,"Data",0.0141297632411275,NA,NA,0.15564008317164
"554",0.58,-0.1054,2019-01-01,2019-08-02,0.89996446479359,"Prior",0.00928330607712269,NA,NA,0.126155255246883
"555",0.58,-0.1054,2019-01-01,2019-08-02,0.89996446479359,"Prior x NN Model",0.0139114325866103,NA,NA,0.154432940070863
"556",0.58,-0.0513,2019-01-01,2019-08-02,0.949993629689531,"Data",0.00890960925571897,NA,NA,0.123590002406636
"557",0.58,-0.0513,2019-01-01,2019-08-02,0.949993629689531,"Prior",0.00651823403313756,NA,NA,0.105710709215067
"558",0.58,-0.0513,2019-01-01,2019-08-02,0.949993629689531,"Prior x NN Model",0.00881714373826981,NA,NA,0.122947010215299
"559",0.58,-0.0253,2019-01-01,2019-08-02,0.975017362939282,"Data",0.0065469740737738,NA,NA,0.105943501449381
"560",0.58,-0.0253,2019-01-01,2019-08-02,0.975017362939282,"Prior",0.00534933805465698,NA,NA,0.0957643871943947
"561",0.58,-0.0253,2019-01-01,2019-08-02,0.975017362939282,"Prior x NN Model",0.00657632481306791,NA,NA,0.106180713539557
"562",0.58,0,2019-01-01,2019-08-02,1,"Data",0.00447040207129467,NA,NA,0.0875441851289769
"563",0.58,0,2019-01-01,2019-08-02,1,"Prior",0.00447048852220178,NA,NA,0.0875450316118554
"564",0.58,0,2019-01-01,2019-08-02,1,"Prior x NN Model",0.00440827431157231,NA,NA,0.0869337306953494
"565",0.58,0.0247,2019-01-01,2019-08-02,1.02500757212284,"Data",0.00313101574025597,NA,NA,0.0732650140517142
"566",0.58,0.0247,2019-01-01,2019-08-02,1.02500757212284,"Prior",0.00405339663848281,NA,NA,0.0833611242834541
"567",0.58,0.0247,2019-01-01,2019-08-02,1.02500757212284,"Prior x NN Model",0.00314403208903968,NA,NA,0.0734171458169939
"568",0.58,0.0488,2019-01-01,2019-08-02,1.05001032767289,"Data",0.00316890749088584,NA,NA,0.0737070097266809
"569",0.58,0.0488,2019-01-01,2019-08-02,1.05001032767289,"Prior",0.00411132583394647,NA,NA,0.0839546896191385
"570",0.58,0.0488,2019-01-01,2019-08-02,1.05001032767289,"Prior x NN Model",0.00321695674210787,NA,NA,0.0742637067142187
"571",0.58,0.0953,2019-01-01,2019-08-02,1.09998880227224,"Data",0.00457903784691534,NA,NA,0.0886015109949231
"572",0.58,0.0953,2019-01-01,2019-08-02,1.09998880227224,"Prior",0.00493730511516333,NA,NA,0.0920023657739945
"573",0.58,0.0953,2019-01-01,2019-08-02,1.09998880227224,"Prior x NN Model",0.0045355437323451,NA,NA,0.0881797150734157
"574",0.58,0.1823,2019-01-01,2019-08-02,1.19997413212607,"Data",0.00783928821813966,NA,NA,0.115929063554761
"575",0.58,0.1823,2019-01-01,2019-08-02,1.19997413212607,"Prior",0.00718674855306745,NA,NA,0.110999299209229
"576",0.58,0.1823,2019-01-01,2019-08-02,1.19997413212607,"Prior x NN Model",0.00782854948192835,NA,NA,0.115849632984267
"577",0.58,0.2624,2019-01-01,2019-08-02,1.30004645702234,"Data",0.0107685139120908,NA,NA,0.135872603929925
"578",0.58,0.2624,2019-01-01,2019-08-02,1.30004645702234,"Prior",0.00943652540445328,NA,NA,0.127192079708209
"579",0.58,0.2624,2019-01-01,2019-08-02,1.30004645702234,"Prior x NN Model",0.0107468832284212,NA,NA,0.135736071873501
"580",0.58,0.4055,2019-01-01,2019-08-02,1.50005233875085,"Data",0.0155688564490591,NA,NA,0.163373784304612
"581",0.58,0.4055,2019-01-01,2019-08-02,1.50005233875085,"Prior",0.0135549157857895,NA,NA,0.152441222752542
"582",0.58,0.4055,2019-01-01,2019-08-02,1.50005233875085,"Prior x NN Model",0.0156695693731308,NA,NA,0.163901354452333
"583",0.58,0.5596,2019-01-01,2019-08-02,1.74997237133111,"Data",0.0206402671507783,NA,NA,0.188109907062028
"584",0.58,0.5596,2019-01-01,2019-08-02,1.74997237133111,"Prior",0.0180348698049784,NA,NA,0.175837102022753
"585",0.58,0.5596,2019-01-01,2019-08-02,1.74997237133111,"Prior x NN Model",0.020728837698698,NA,NA,0.188513079219147
"586",0.58,0.6931,2019-01-01,2019-08-02,1.99990564110608,"Data",0.0252548041414983,NA,NA,0.208077927801648
"587",0.58,0.6931,2019-01-01,2019-08-02,1.99990564110608,"Prior",0.0219298675656319,NA,NA,0.193897413697626
"588",0.58,0.6931,2019-01-01,2019-08-02,1.99990564110608,"Prior x NN Model",0.0249952301383018,NA,NA,0.207005832293773
"589",0.58,0.9163,2019-01-01,2019-08-02,2.50002317042199,"Data",0.0340362200528514,NA,NA,0.241559806581629
"590",0.58,0.9163,2019-01-01,2019-08-02,2.50002317042199,"Prior",0.0284545179456472,NA,NA,0.220866387577982
"591",0.58,0.9163,2019-01-01,2019-08-02,2.50002317042199,"Prior x NN Model",0.0343240723013878,NA,NA,0.242579119778739
"592",0.58,1.0986,2019-01-01,2019-08-02,2.99996313422219,"Data",0.0450187135437173,NA,NA,0.277811712769563
"593",0.58,1.0986,2019-01-01,2019-08-02,2.99996313422219,"Prior",0.0337894335389137,NA,NA,0.240682474193792
"594",0.58,1.0986,2019-01-01,2019-08-02,2.99996313422219,"Prior x NN Model",0.0455277636647224,NA,NA,0.279377978679847
"595",0.67,-1.204,2019-01-01,2019-09-01,0.29999184140872,"Data",0.159986592331661,NA,NA,0.489865175434002
"596",0.67,-1.204,2019-01-01,2019-09-01,0.29999184140872,"Prior",0.0747621357440948,NA,NA,0.33486952195789
"597",0.67,-1.204,2019-01-01,2019-09-01,0.29999184140872,"Prior x NN Model",0.165337279438972,NA,NA,0.49798947728088
"598",0.67,-0.9163,2019-01-01,2019-09-01,0.399996292766842,"Data",0.119628870718109,NA,NA,0.423596900791833
"599",0.67,-0.9163,2019-01-01,2019-09-01,0.399996292766842,"Prior",0.0577645562589169,NA,NA,0.294350984817891
"600",0.67,-0.9163,2019-01-01,2019-09-01,0.399996292766842,"Prior x NN Model",0.119936518371105,NA,NA,0.424141229742546
"601",0.67,-0.5108,2019-01-01,2019-09-01,0.600015374456569,"Data",0.0643335088557871,NA,NA,0.31063714927831
"602",0.67,-0.5108,2019-01-01,2019-09-01,0.600015374456569,"Prior",0.033839900046587,NA,NA,0.225293835255806
"603",0.67,-0.5108,2019-01-01,2019-09-01,0.600015374456569,"Prior x NN Model",0.0644926428794861,NA,NA,0.311021104770799
"604",0.67,-0.2231,2019-01-01,2019-09-01,0.800034841810066,"Data",0.0285734116515177,NA,NA,0.207021676590998
"605",0.67,-0.2231,2019-01-01,2019-09-01,0.800034841810066,"Prior",0.016980292275548,NA,NA,0.159590616751344
"606",0.67,-0.2231,2019-01-01,2019-09-01,0.800034841810066,"Prior x NN Model",0.0290530119091272,NA,NA,0.208751859864148
"607",0.67,-0.1054,2019-01-01,2019-09-01,0.89996446479359,"Data",0.0156433942371627,NA,NA,0.153179365972823
"608",0.67,-0.1054,2019-01-01,2019-09-01,0.89996446479359,"Prior",0.0102745471522212,NA,NA,0.124141250903247
"609",0.67,-0.1054,2019-01-01,2019-09-01,0.89996446479359,"Prior x NN Model",0.0153837818652391,NA,NA,0.151902992307279
"610",0.67,-0.0513,2019-01-01,2019-09-01,0.949993629689531,"Data",0.0100715089664463,NA,NA,0.12290853560377
"611",0.67,-0.0513,2019-01-01,2019-09-01,0.949993629689531,"Prior",0.00741813750937581,NA,NA,0.105482936684409
"612",0.67,-0.0513,2019-01-01,2019-09-01,0.949993629689531,"Prior x NN Model",0.0099798571318388,NA,NA,0.122348016926699
"613",0.67,-0.0253,2019-01-01,2019-09-01,0.975017362939282,"Data",0.00754768931153068,NA,NA,0.10640003721287
"614",0.67,-0.0253,2019-01-01,2019-09-01,0.975017362939282,"Prior",0.00622262805700302,NA,NA,0.0966099136307136
"615",0.67,-0.0253,2019-01-01,2019-09-01,0.975017362939282,"Prior x NN Model",0.00761337717995048,NA,NA,0.106862036267264
"616",0.67,0,2019-01-01,2019-09-01,1,"Data",0.0053185464121771,NA,NA,0.0893164080515349
"617",0.67,0,2019-01-01,2019-09-01,1,"Prior",0.00531862815842032,NA,NA,0.0893170944470456
"618",0.67,0,2019-01-01,2019-09-01,1,"Prior x NN Model",0.00527693377807736,NA,NA,0.0889663133824832
"619",0.67,0.0247,2019-01-01,2019-09-01,1.02500757212284,"Data",0.00379917724016758,NA,NA,0.0754882834366006
"620",0.67,0.0247,2019-01-01,2019-09-01,1.02500757212284,"Prior",0.00484852585941553,NA,NA,0.0852785152770902
"621",0.67,0.0247,2019-01-01,2019-09-01,1.02500757212284,"Prior x NN Model",0.0037672440521419,NA,NA,0.0751703635020838
"622",0.67,0.0488,2019-01-01,2019-09-01,1.05001032767289,"Data",0.00367722137904241,NA,NA,0.0742667913050583
"623",0.67,0.0488,2019-01-01,2019-09-01,1.05001032767289,"Prior",0.00483461050316691,NA,NA,0.0851560519111326
"624",0.67,0.0488,2019-01-01,2019-09-01,1.05001032767289,"Prior x NN Model",0.00373674766160548,NA,NA,0.0748654877119337
"625",0.67,0.0953,2019-01-01,2019-09-01,1.09998880227224,"Data",0.00507667356819744,NA,NA,0.0872618451605003
"626",0.67,0.0953,2019-01-01,2019-09-01,1.09998880227224,"Prior",0.00558450818061829,NA,NA,0.0915223658662446
"627",0.67,0.0953,2019-01-01,2019-09-01,1.09998880227224,"Prior x NN Model",0.00503601552918553,NA,NA,0.0869117115899677
"628",0.67,0.1823,2019-01-01,2019-09-01,1.19997413212607,"Data",0.00848102194606541,NA,NA,0.112786953475366
"629",0.67,0.1823,2019-01-01,2019-09-01,1.19997413212607,"Prior",0.00786194298416376,NA,NA,0.108592471470184
"630",0.67,0.1823,2019-01-01,2019-09-01,1.19997413212607,"Prior x NN Model",0.00846448540687561,NA,NA,0.112676942209345
"631",0.67,0.2624,2019-01-01,2019-09-01,1.30004645702234,"Data",0.0115728023805799,NA,NA,0.131751036633823
"632",0.67,0.2624,2019-01-01,2019-09-01,1.30004645702234,"Prior",0.010197015479207,NA,NA,0.123671979368354
"633",0.67,0.2624,2019-01-01,2019-09-01,1.30004645702234,"Prior x NN Model",0.0115716606378555,NA,NA,0.131744537365414
"634",0.67,0.4055,2019-01-01,2019-09-01,1.50005233875085,"Data",0.0167670901095269,NA,NA,0.158585553236748
"635",0.67,0.4055,2019-01-01,2019-09-01,1.50005233875085,"Prior",0.014503194950521,NA,NA,0.147491371749484
"636",0.67,0.4055,2019-01-01,2019-09-01,1.50005233875085,"Prior x NN Model",0.0167617276310921,NA,NA,0.158560191662091
"637",0.67,0.5596,2019-01-01,2019-09-01,1.74997237133111,"Data",0.022422311040414,NA,NA,0.183389707921062
"638",0.67,0.5596,2019-01-01,2019-09-01,1.74997237133111,"Prior",0.0192015450447798,NA,NA,0.169708212892875
"639",0.67,0.5596,2019-01-01,2019-09-01,1.74997237133111,"Prior x NN Model",0.0225130785256624,NA,NA,0.183760521853917
"640",0.67,0.6931,2019-01-01,2019-09-01,1.99990564110608,"Data",0.0275589108346829,NA,NA,0.203313303640102
"641",0.67,0.6931,2019-01-01,2019-09-01,1.99990564110608,"Prior",0.0232907254248857,NA,NA,0.186907307027461
"642",0.67,0.6931,2019-01-01,2019-09-01,1.99990564110608,"Prior x NN Model",0.0274635720998049,NA,NA,0.202961322632622
"643",0.67,0.9163,2019-01-01,2019-09-01,2.50002317042199,"Data",0.0366502021163701,NA,NA,0.234462266786849
"644",0.67,0.9163,2019-01-01,2019-09-01,2.50002317042199,"Prior",0.0301444996148348,NA,NA,0.212636988075493
"645",0.67,0.9163,2019-01-01,2019-09-01,2.50002317042199,"Prior x NN Model",0.0365486592054367,NA,NA,0.234137241368744
"646",0.67,1.0986,2019-01-01,2019-09-01,2.99996313422219,"Data",0.0461897975831624,NA,NA,0.263213282934444
"647",0.67,1.0986,2019-01-01,2019-09-01,2.99996313422219,"Prior",0.0357503220438957,NA,NA,0.231565977478876
"648",0.67,1.0986,2019-01-01,2019-09-01,2.99996313422219,"Prior x NN Model",0.0467808097600937,NA,NA,0.264891876536121
"649",0.75,-1.204,2019-01-01,2019-10-02,0.29999184140872,"Data",0.173522476284332,NA,NA,0.481002392626526
"650",0.75,-1.204,2019-01-01,2019-10-02,0.29999184140872,"Prior",0.0786429941654205,NA,NA,0.323816808633978
"651",0.75,-1.204,2019-01-01,2019-10-02,0.29999184140872,"Prior x NN Model",0.17904295027256,NA,NA,0.488593833052308
"652",0.75,-0.9163,2019-01-01,2019-10-02,0.399996292766842,"Data",0.129416264062884,NA,NA,0.415397422657523
"653",0.75,-0.9163,2019-01-01,2019-10-02,0.399996292766842,"Prior",0.060868751257658,NA,NA,0.28488301986993
"654",0.75,-0.9163,2019-01-01,2019-10-02,0.399996292766842,"Prior x NN Model",0.129403904080391,NA,NA,0.41537758578654
"655",0.75,-0.5108,2019-01-01,2019-10-02,0.600015374456569,"Data",0.0693554739795561,NA,NA,0.304095322729691
"656",0.75,-0.5108,2019-01-01,2019-10-02,0.600015374456569,"Prior",0.0358589626848698,NA,NA,0.218659438960437
"657",0.75,-0.5108,2019-01-01,2019-10-02,0.600015374456569,"Prior x NN Model",0.0694652274250984,NA,NA,0.304335839548129
"658",0.75,-0.2231,2019-01-01,2019-10-02,0.800034841810066,"Data",0.0309025396404166,NA,NA,0.20298617240399
